"","ID","Név","Link","Kategória","Kivitel","Üzemanyag","Újkori.ára.(mHUF)","Hengerek.száma","Maximális.teljesítmény.(kW)","Maximális.teljesítmény.(LE)","Végsebesség.(km/h)","Gyorsulás.(s)","CO2.kibocsátás.(g/km)","Vegyes.fogyasztás.(l)","Össztömeg.(kg)","Szélesség.(mm)","Hosszúság.(mm)","Magasság.(mm)","Ajtók.száma","Szállítható.személyek.száma"
"750",750,"HONDA Civic 1.0 T Comfort Sport Line CVT (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_comfort_sport_line_cvt-126809","Alsó középkategória","Ferdehátú","Benzin",7.129,3,93,126,200,10.5,NA,NA,1775,1799,4518,1434,5,5
"751",751,"HONDA Civic 1.0 T Elegance Navi (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_elegance_navi-126810","Alsó középkategória","Ferdehátú","Benzin",7.059,3,93,126,205,10.9,NA,NA,1775,1799,4518,1434,5,5
"752",752,"HONDA Civic 1.0 T Elegance Navi CVT (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_elegance_navi_cvt-126811","Alsó középkategória","Ferdehátú","Benzin",7.449,3,93,126,200,10.7,NA,NA,1775,1799,4518,1434,5,5
"753",753,"HONDA Civic 1.0 T Executive (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_executive-126812","Alsó középkategória","Ferdehátú","Benzin",7.879,3,93,126,205,11.2,NA,NA,1775,1799,4518,1434,5,5
"754",754,"HONDA Civic 1.0 T Executive CVT (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_executive_cvt-126813","Alsó középkategória","Ferdehátú","Benzin",8.269,3,93,126,200,10.9,NA,NA,1775,1799,4518,1434,5,5
"755",755,"HONDA Civic 1.0 T Executive Sport Line (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_executive_sport_line-126814","Alsó középkategória","Ferdehátú","Benzin",8.179,3,93,126,205,11.2,NA,NA,1775,1799,4518,1434,5,5
"756",756,"HONDA Civic 1.0 T Executive Sport Line CVT (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.0_t_executive_sport_line_cvt-126815","Alsó középkategória","Ferdehátú","Benzin",8.569,3,93,126,200,10.9,NA,NA,1775,1799,4518,1434,5,5
"757",757,"HONDA Civic 1.5 T Sport Plus (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_t_sport_plus-126816","Alsó középkategória","Ferdehátú","Benzin",8.599,4,134,182,220,8.3,NA,NA,1760,1799,4518,1434,5,5
"758",758,"HONDA Civic 1.5 T Sport Plus CVT (2019–)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_t_sport_plus_cvt-126817","Alsó középkategória","Ferdehátú","Benzin",8.999,4,134,182,200,8.5,NA,NA,1790,1799,4518,1428,5,5
"759",759,"HONDA Civic 2.0 T Type R Sport Line (2020–)","https://katalogus.hasznaltauto.hu/honda/civic_2.0_t_type_r_sport_line-127754","Alsó középkategória","Ferdehátú","Benzin",13.549,4,235,320,272,5.8,NA,NA,1760,1877,4557,1434,5,4
"760",760,"HONDA Civic 2.0 T Type R GT (2020–)","https://katalogus.hasznaltauto.hu/honda/civic_2.0_t_type_r_gt-127755","Alsó középkategória","Ferdehátú","Benzin",13.709,4,235,320,272,5.8,NA,NA,1760,1877,4557,1434,5,4
"761",761,"HONDA CLR 125 (1998-2003)","https://katalogus.hasznaltauto.hu/honda/clr_125-64979",NA,NA,"Benzin",NA,1,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",762,"HONDA CMX 250 (1995-1999)","https://katalogus.hasznaltauto.hu/honda/cmx_250-64990",NA,NA,"Benzin",NA,2,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",763,"HONDA CMX 500 Rebel ABS (2017–)","https://katalogus.hasznaltauto.hu/honda/cmx_500_rebel_abs-109680",NA,NA,"Benzin",NA,2,34,46,NA,NA,NA,NA,NA,820,2188,NA,NA,NA
"764",764,"HONDA CN 250 (1992-1998)","https://katalogus.hasznaltauto.hu/honda/cn_250-65058",NA,"Túra-robogó","Benzin",NA,1,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",765,"HONDA Concerto 1.6i-16V (Automata)  (1991-1992)","https://katalogus.hasznaltauto.hu/honda/concerto_1.6i-16v_automata-12805","Alsó középkategória","Sedan","Benzin",NA,4,82,112,185,11.8,NA,NA,1580,1690,4410,1395,4,5
"766",766,"HONDA Concerto 1.5i 16V (1990-1993)","https://katalogus.hasznaltauto.hu/honda/concerto_1.5i_16v-12806","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,172,11.9,NA,NA,1530,1690,4265,1395,5,5
"767",767,"HONDA Concerto 1.5i 16V (Automata)  (1991-1992)","https://katalogus.hasznaltauto.hu/honda/concerto_1.5i_16v_automata-12807","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,168,11.9,NA,NA,1530,1690,4265,1395,5,5
"768",768,"HONDA Concerto 1.5i 16V DXi (1992-1994)","https://katalogus.hasznaltauto.hu/honda/concerto_1.5i_16v_dxi-12808","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,172,11.9,NA,NA,1530,1690,4265,1395,5,5
"769",769,"HONDA Concerto 1.5i 16V DXi (Automata)  (1992-1994)","https://katalogus.hasznaltauto.hu/honda/concerto_1.5i_16v_dxi_automata-12809","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,168,11.9,NA,NA,1530,1690,4265,1395,5,5
"770",770,"HONDA Concerto 1.6i 16V (1991-1995)","https://katalogus.hasznaltauto.hu/honda/concerto_1.6i_16v-12810","Alsó középkategória","Ferdehátú","Benzin",NA,4,82,112,NA,NA,NA,NA,1580,1690,4265,1395,5,5
"771",771,"HONDA Concerto 1.6i 16V (1991-1995)","https://katalogus.hasznaltauto.hu/honda/concerto_1.6i_16v-12811","Alsó középkategória","Ferdehátú","Benzin",NA,4,90,122,190,10,NA,NA,1580,1690,4265,1395,5,5
"772",772,"HONDA MRT 250 COTA 4RT (2006-2012)","https://katalogus.hasznaltauto.hu/honda/mrt_250_cota_4rt-63323",NA,"Trial","Benzin",NA,1,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",773,"HONDA CR 85 RB (2006-2008)","https://katalogus.hasznaltauto.hu/honda/cr_85_rb-63293",NA,"Cross","Benzin",NA,1,20,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",774,"HONDA CR 125 R (2003-2008)","https://katalogus.hasznaltauto.hu/honda/cr_125_r-63294",NA,"Cross","Benzin",NA,1,31,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",775,"HONDA CR 250 R (2005-2008)","https://katalogus.hasznaltauto.hu/honda/cr_250_r-63313",NA,"Cross","Benzin",NA,1,43,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",776,"HONDA CR 250 R '05- (2006-2008)","https://katalogus.hasznaltauto.hu/honda/cr_250_r_05--63314",NA,"Cross","Benzin",NA,1,43,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",777,"HONDA CR-V 2.0 ABS SR (1997.)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_abs_sr-59441","Terepjáró","Városi terepjáró (crossover)","Benzin",NA,4,94,128,175,12,235,10.01,1880,1750,4520,1675,5,5
"778",778,"HONDA CR-V 2.0 ES (1997-1999)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_es-59442","Terepjáró","Városi terepjáró (crossover)","Benzin",6.08,4,94,128,177,10.5,228,9.71,1900,1750,4530,1705,5,5
"779",779,"HONDA CR-V 2.0i ES (Automata)  (1997-1999)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_automata-59443","Terepjáró","Városi terepjáró (crossover)","Benzin",6.15,4,94,128,170,12.5,233,9.91,1900,1750,4530,1705,5,5
"780",780,"HONDA CR-V 2.0i ES (Automata)  (1997-1999)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_automata-59444","Terepjáró","Városi terepjáró (crossover)","Benzin",6.39,4,94,128,170,12.5,233,9.91,1900,1750,4530,1705,5,5
"781",781,"HONDA CR-V 2.0 City Edition (1998-1999)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_city_edition-59445","Terepjáró","Városi terepjáró (crossover)","Benzin",NA,4,94,128,175,12,235,10.01,1880,1750,4520,1675,5,5
"782",782,"HONDA CR-V 2.0i RVSi (Automata)  (1997-1999)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_rvsi_automata-59446","Terepjáró","Városi terepjáró (crossover)","Benzin",NA,4,94,128,166,12.5,240,10.21,1900,1750,4520,1675,5,5
"783",783,"HONDA CR-V 2.0i (1999.)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i-59447","Terepjáró","Városi terepjáró (crossover)","Benzin",NA,4,108,147,175,12,228,9.71,1880,1750,4520,1675,5,5
"784",784,"HONDA CR-V 2.0i LS (1999-2002)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_ls-59448","Terepjáró","Városi terepjáró (crossover)","Benzin",NA,4,108,147,175,12,228,9.71,1880,1750,4520,1675,5,5
"785",785,"HONDA CR-V 2.0i ES (2001-2002)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es-59449","Terepjáró","Városi terepjáró (crossover)","Benzin",6.282,4,108,147,177,10.5,228,9.71,1900,1750,4530,1705,5,5
"786",786,"HONDA CR-V 2.0i ES SR (1999-2002)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_sr-59450","Terepjáró","Városi terepjáró (crossover)","Benzin",6.482,4,108,147,177,10.5,228,9.71,1900,1750,4530,1705,5,5
"787",787,"HONDA CR-V 2.0i ES (Automata)  (2001-2002)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_automata-59451","Terepjáró","Városi terepjáró (crossover)","Benzin",6.582,4,108,147,170,12.5,233,9.91,1900,1750,4530,1705,5,5
"788",788,"HONDA CR-V 2.0i ES SR Aut. (1999-2002)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_sr_aut.-59452","Terepjáró","Városi terepjáró (crossover)","Benzin",6.782,4,108,147,170,12.5,233,9.91,1900,1750,4530,1705,5,5
"789",789,"HONDA CR-V 2.0i LS (2002-2005)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_ls-59453","Terepjáró","Városi terepjáró (crossover)","Benzin",6.88275,4,110,150,177,10,214,9.11,1900,1780,4575,1710,5,5
"790",790,"HONDA CR-V 2.0i LS (Automata)  (2002-2003)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_ls_automata-59454","Terepjáró","Városi terepjáró (crossover)","Benzin",6.912,4,110,150,177,12,219,9.31,1900,1780,4575,1710,5,5
"791",791,"HONDA CR-V 2.0i ES (2002-2005)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es-59455","Terepjáró","Városi terepjáró (crossover)","Benzin",7.61275,4,110,150,177,10,214,9.11,1900,1780,4575,1710,5,5
"792",792,"HONDA CR-V 2.0i ES (Automata)  (2002-2005)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_automata-59456","Terepjáró","Városi terepjáró (crossover)","Benzin",7.92275,4,110,150,167,12,219,9.31,1900,1780,4575,1710,5,5
"793",793,"HONDA CR-V 2.0i ES Executive (2002-2005)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_executive-59457","Terepjáró","Városi terepjáró (crossover)","Benzin",8.13275,4,110,150,177,10,214,9.11,1900,1780,4575,1710,5,5
"794",794,"HONDA CR-V 2.0i ES Executive (Automata)  (2002-2005)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_executive_automata-59458","Terepjáró","Városi terepjáró (crossover)","Benzin",8.53275,4,110,150,167,12,219,9.31,1900,1780,4575,1710,5,5
"795",795,"HONDA CR-V 2.0i LS (2004-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_ls-59459","Terepjáró","Városi terepjáró (crossover)","Benzin",6.88275,4,110,150,177,10,214,9.11,1900,1780,4575,1710,5,5
"796",796,"HONDA CR-V 2.0i ES (2004-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es-59460","Terepjáró","Városi terepjáró (crossover)","Benzin",7.61275,4,110,150,177,10,214,9.11,1900,1780,4575,1710,5,5
"797",797,"HONDA CR-V 2.0i ES (Automata)  (2004-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_automata-59461","Terepjáró","Városi terepjáró (crossover)","Benzin",7.92275,4,110,150,167,12,219,9.31,1900,1780,4575,1710,5,5
"798",798,"HONDA CR-V 2.0i ES Executive (2004-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_executive-59462","Terepjáró","Városi terepjáró (crossover)","Benzin",8.13275,4,110,150,177,10,214,9.11,1900,1780,4575,1710,5,5
"799",799,"HONDA CR-V 2.0i ES Executive (Automata)  (2004-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_es_executive_automata-59463","Terepjáró","Városi terepjáró (crossover)","Benzin",8.53275,4,110,150,167,12,219,9.31,1900,1780,4575,1710,5,5
"800",800,"HONDA CR-V 2.2i CTDi ES (2005-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_es-59464","Terepjáró","Városi terepjáró (crossover)","Dízel",8.20775,4,103,140,180,10.6,176,6.71,2140,1780,4575,1710,5,5
"801",801,"HONDA CR-V 2.2i CTDi ES Executive (2005-2006)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_es_executive-59465","Terepjáró","Városi terepjáró (crossover)","Dízel",8.80775,4,103,140,180,10.6,176,6.71,2140,1780,4575,1710,5,5
"802",802,"HONDA CR-V 2.0i Comfort (2009-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_comfort-59466","Terepjáró","Városi terepjáró (crossover)","Benzin",6.91,4,110,150,190,10.2,190,8.11,2050,1820,4525,1675,5,5
"803",803,"HONDA CR-V 2.0i Elegance (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_elegance-59467","Terepjáró","Városi terepjáró (crossover)","Benzin",7.799,4,110,150,190,10.2,190,8.11,2050,1820,4525,1675,5,5
"804",804,"HONDA CR-V 2.0i Elegance (Automata)  (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_elegance_automata-59468","Terepjáró","Városi terepjáró (crossover)","Benzin",8.099,4,110,150,177,12.2,193,8.21,2080,1820,4525,1675,5,5
"805",805,"HONDA CR-V 2.0i Elegance S&L (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_elegance_sl-59469","Terepjáró","Városi terepjáró (crossover)","Benzin",8.199,4,110,150,190,10.2,190,8.11,2050,1820,4525,1675,5,5
"806",806,"HONDA CR-V 2.0i Elegance S&L (Automata)  (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_elegance_sl_automata-59470","Terepjáró","Városi terepjáró (crossover)","Benzin",8.499,4,110,150,177,12.2,193,8.21,2080,1820,4525,1675,5,5
"807",807,"HONDA CR-V 2.0i Executive (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_executive-59471","Terepjáró","Városi terepjáró (crossover)","Benzin",9.299,4,110,150,190,10.2,190,8.11,2050,1820,4525,1675,5,5
"808",808,"HONDA CR-V 2.0i Executive (Automata)  (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_executive_automata-59472","Terepjáró","Városi terepjáró (crossover)","Benzin",9.599,4,110,150,177,12.2,193,8.21,2080,1820,4525,1675,5,5
"809",809,"HONDA CR-V 2.2i CTDi Elegance (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_elegance-59473","Terepjáró","Városi terepjáró (crossover)","Dízel",8.749,4,103,140,187,10.3,171,6.51,2037,1820,4525,1675,5,5
"810",810,"HONDA CR-V 2.2i CTDi Elegance S&L (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_elegance_sl-59474","Terepjáró","Városi terepjáró (crossover)","Dízel",9.149,4,103,140,187,10.3,171,6.51,2037,1820,4525,1675,5,5
"811",811,"HONDA CR-V 2.2i CTDi Executive (2006-2010)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_executive-59475","Terepjáró","Városi terepjáró (crossover)","Dízel",10.049,4,103,140,187,10.3,171,6.51,2037,1820,4525,1675,5,5
"812",812,"HONDA CR-V 2.0i S (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_s-59476","Terepjáró","Városi terepjáró (crossover)","Benzin",6.719,4,110,150,190,10.2,193,8.21,2050,1820,4570,1675,5,5
"813",813,"HONDA CR-V 2.0i Comfort Plus (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_comfort_plus-59477","Terepjáró","Városi terepjáró (crossover)","Benzin",7.069,4,110,150,190,10.2,193,8.21,2050,1820,4570,1675,5,5
"814",814,"HONDA CR-V 2.0i Comfort Plus (Automata)  (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_comfort_plus_automata-59478","Terepjáró","Városi terepjáró (crossover)","Benzin",7.369,4,110,150,177,12.2,193,8.21,2080,1820,4570,1675,5,5
"815",815,"HONDA CR-V 2.0i Lifestyle (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_lifestyle-59479","Terepjáró","Városi terepjáró (crossover)","Benzin",7.929,4,110,150,190,10.2,193,8.21,2050,1820,4570,1675,5,5
"816",816,"HONDA CR-V 2.0i Lifestyle (Automata)  (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_lifestyle_automata-59480","Terepjáró","Városi terepjáró (crossover)","Benzin",8.229,4,110,150,177,12.2,193,8.21,2080,1820,4570,1675,5,5
"817",817,"HONDA CR-V 2.0i Exe (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_exe-59481","Terepjáró","Városi terepjáró (crossover)","Benzin",9.399,4,110,150,190,10.2,193,8.21,2050,1820,4570,1675,5,5
"818",818,"HONDA CR-V 2.0i Exe (Automata)  (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_exe_automata-59482","Terepjáró","Városi terepjáró (crossover)","Benzin",9.699,4,110,150,177,12.2,193,8.21,2080,1820,4570,1675,5,5
"819",819,"HONDA CR-V 2.2i CTDi Comfort (2010-2011)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_comfort-59483","Terepjáró","Városi terepjáró (crossover)","Dízel",8.025,4,110,150,190,9.6,171,6.51,2160,1820,4570,1675,5,5
"820",820,"HONDA CR-V 2.2i CTDi Lifestyle (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_lifestyle-59484","Terepjáró","Városi terepjáró (crossover)","Dízel",9.099,4,110,150,190,9.6,171,6.51,2160,1820,4570,1675,5,5
"821",821,"HONDA CR-V 2.2i CTDi Lifestyle (Automata)  (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_lifestyle_automata-59485","Terepjáró","Városi terepjáró (crossover)","Dízel",9.549,4,110,150,187,10.6,195,7.41,2220,1820,4570,1675,5,5
"822",822,"HONDA CR-V 2.2i CTDi Exe (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_exe-59486","Terepjáró","Városi terepjáró (crossover)","Dízel",10.309,4,110,150,190,9.6,171,6.51,2160,1820,4570,1675,5,5
"823",823,"HONDA CR-V 2.2i CTDi Exe (Automata)  (2010-2013)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2i_ctdi_exe_automata-59487","Terepjáró","Városi terepjáró (crossover)","Dízel",10.759,4,110,150,187,10.6,195,7.41,2220,1820,4570,1675,5,5
"824",824,"HONDA CR-V 2.0i 2WD Comfort (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_2wd_comfort-59488","Terepjáró","Városi terepjáró (crossover)","Benzin",6.564,4,114,155,190,10,168,7.21,1955,1820,4570,1685,5,5
"825",825,"HONDA CR-V 2.0i 2WD Elegance (2013–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_2wd_elegance-59489","Terepjáró","Városi terepjáró (crossover)","Benzin",7.169,4,114,155,190,10,168,7.21,1955,1820,4570,1685,5,5
"826",826,"HONDA CR-V 2.0i Comfort (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_comfort-59490","Terepjáró","Városi terepjáró (crossover)","Benzin",7.342,4,114,155,190,10.2,173,7.41,2075,1820,4570,1685,5,5
"827",827,"HONDA CR-V 2.0i Comfort (Automata)  (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_comfort_automata-59491","Terepjáró","Városi terepjáró (crossover)","Benzin",7.652,4,114,155,182,12.3,175,7.51,2100,1820,4570,1685,5,5
"828",828,"HONDA CR-V 2.0i Lifestyle (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_lifestyle-59492","Terepjáró","Városi terepjáró (crossover)","Benzin",8.299,4,114,155,190,10.2,177,7.61,2075,1820,4570,1685,5,5
"829",829,"HONDA CR-V 2.0i Lifestyle (Automata)  (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_lifestyle_automata-59493","Terepjáró","Városi terepjáró (crossover)","Benzin",8.609,4,114,155,182,12.3,179,7.71,2100,1820,4570,1685,5,5
"830",830,"HONDA CR-V 2.0i Exe (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_exe-59494","Terepjáró","Városi terepjáró (crossover)","Benzin",9.579,4,114,155,190,10.2,177,7.61,2075,1820,4570,1685,5,5
"831",831,"HONDA CR-V 2.0i Exe (Automata)  (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0i_exe_automata-59495","Terepjáró","Városi terepjáró (crossover)","Benzin",9.889,4,114,155,182,12.3,179,7.71,2100,1820,4570,1685,5,5
"832",832,"HONDA CR-V 1.6 i-DTEC 2WD Comfort (2013–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_2wd_comfort-59496","Terepjáró","Városi terepjáró (crossover)","Dízel",6.969,4,88,120,182,11.2,119,4.51,2100,1820,4570,1685,5,5
"833",833,"HONDA CR-V 1.6 i-DTEC 2WD Elegance (2013–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_2wd_elegance-59497","Terepjáró","Városi terepjáró (crossover)","Dízel",7.579,4,88,120,182,11.2,119,4.51,2100,1820,4570,1685,5,5
"834",834,"HONDA CR-V 1.6 i-DTEC 2WD Lifestyle (2013–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_2wd_lifestyle-59498","Terepjáró","Városi terepjáró (crossover)","Dízel",7.979,4,88,120,182,11.2,124,4.71,2100,1820,4570,1685,5,5
"835",835,"HONDA CR-V 2.2 i-DTEC Lifestyle (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2_i-dtec_lifestyle-59499","Terepjáró","Városi terepjáró (crossover)","Dízel",9.499,4,110,150,190,9.7,154,5.81,2200,1820,4570,1685,5,5
"836",836,"HONDA CR-V 2.2 i-DTEC Lifestyle (Automata)  (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2_i-dtec_lifestyle_automata-59500","Terepjáró","Városi terepjáró (crossover)","Dízel",9.949,4,110,150,190,10.6,180,6.81,2250,1820,4570,1685,5,5
"837",837,"HONDA CR-V 2.2 i-DTEC Exe (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2_i-dtec_exe-59501","Terepjáró","Városi terepjáró (crossover)","Dízel",10.699,4,110,150,190,9.7,154,5.81,2200,1820,4570,1685,5,5
"838",838,"HONDA CR-V 2.2 i-DTEC Exe (Automata)  (2012–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.2_i-dtec_exe_automata-59502","Terepjáró","Városi terepjáró (crossover)","Dízel",11.149,4,110,150,190,10.6,180,6.81,2250,1820,4570,1685,5,5
"839",839,"HONDA CR-V 2.0 2WD Comfort (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_2wd_comfort-91708","Terepjáró","Városi terepjáró (crossover)","Benzin",6.799,4,114,155,190,10,168,7.21,1960,1820,4605,1685,5,5
"840",840,"HONDA CR-V 2.0 2WD Elegance (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_2wd_elegance-91709","Terepjáró","Városi terepjáró (crossover)","Benzin",7.369,4,114,155,190,10,168,7.21,1960,1820,4605,1685,5,5
"841",841,"HONDA CR-V 2.0 Comfort (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_comfort-91710","Terepjáró","Városi terepjáró (crossover)","Benzin",7.499,4,114,155,190,10.2,173,7.41,2075,1820,4605,1685,5,5
"842",842,"HONDA CR-V 2.0 Elegance (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_elegance-91711","Terepjáró","Városi terepjáró (crossover)","Benzin",7.969,4,114,155,190,10.2,173,7.41,2075,1820,4605,1685,5,5
"843",843,"HONDA CR-V 2.0 Elegance (Automata)  (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_elegance_automata-91712","Terepjáró","Városi terepjáró (crossover)","Benzin",8.269,4,114,155,190,12.3,175,7.51,2075,1820,4605,1685,5,5
"844",844,"HONDA CR-V 2.0 Lifestyle (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_lifestyle-91713","Terepjáró","Városi terepjáró (crossover)","Benzin",8.529,4,114,155,190,10.2,177,7.61,2100,1820,4605,1685,5,5
"845",845,"HONDA CR-V 2.0 Lifestyle (Automata)  (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_lifestyle_automata-91714","Terepjáró","Városi terepjáró (crossover)","Benzin",8.829,4,114,155,190,12.3,179,7.71,2100,1820,4605,1685,5,5
"846",846,"HONDA CR-V 2.0 Executive Navi (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_executive_navi-91715","Terepjáró","Városi terepjáró (crossover)","Benzin",9.969,4,114,155,190,10.2,177,7.61,2100,1820,4605,1685,5,5
"847",847,"HONDA CR-V 2.0 Executive Navi (Automata)  (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_2.0_executive_navi_automata-91716","Terepjáró","Városi terepjáró (crossover)","Benzin",10.269,4,114,155,190,12.3,179,7.71,2100,1820,4605,1685,5,5
"848",848,"HONDA CR-V 1.6 i-DTEC 2WD Comfort (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_2wd_comfort-91717","Terepjáró","Városi terepjáró (crossover)","Dízel",7.149,4,88,120,182,11.2,115,4.41,2100,1820,4605,1685,5,5
"849",849,"HONDA CR-V 1.6 i-DTEC 2WD Elegance (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_2wd_elegance-91718","Terepjáró","Városi terepjáró (crossover)","Dízel",7.849,4,88,120,182,11.2,115,4.41,2100,1820,4605,1685,5,5
"850",850,"HONDA CR-V 1.6 i-DTEC 2WD Lifestyle (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_2wd_lifestyle-91719","Terepjáró","Városi terepjáró (crossover)","Dízel",8.209,4,88,120,182,11.2,119,4.51,2100,1820,4605,1685,5,5
"851",851,"HONDA CR-V 1.6 i-DTEC Elegance (2015–)","https://katalogus.hasznaltauto.hu/honda/cr-v_1.6_i-dtec_elegance-91720","Terepjáró","Városi terepjáró (crossover)","Dízel",9.189,4,118,160,202,9.6,129,4.91,2170,1820,4605,1685,5,5
